country,year,id,gdpgrowth,socspend,ma_socspend,ma_pratio9050s,ma_pratio5010s,ma_pratio9010s,ma_skews,ma_dreher,ma_pop65,ma_stdpjoint,ma_stddisp_gall,ma_fempar,ma_unempl,ma_union,ma_turnout,ma_pvoc,ma_fpop,socspend_lag,time,hh_kind,hh_cash,fambenefits,incapacity,pubspending_labor,public_unemp,fambenefits_lag,incapacity_lag,pubspendinglbr_lag,pubunemplag
France,1998,7,3.503268242,18.29022789,1.926666617,1.92749995,1.931999969,1.938333313,1.945714269,1.951249987,1.955555545,1.956999993,1.590000033,1.595000029,1.593333364,1.592500031,1.602000022,1.608333349,1.612857154,17.97891235,21,13.88782883,17.47501373,3.220000029,2.019999981,3.039999962,1.593000054,1.447999954,2.181999922,3.930000067,2.828999996
France,1999,7,3.300541401,18.29298973,1.923333287,1.924999952,1.925999951,1.929999967,1.935714262,1.94249998,1.947777761,1.951999986,1.580000043,1.585000038,1.590000033,1.590000033,1.590000033,1.598333359,1.604285734,18.29022789,22,13.89280033,17.32406616,3.200999975,2.013999939,3.069999933,1.542999983,1.338000059,1.978000045,3.539999962,2.542000055
France,2000,7,3.910231829,17.36279106,1.931666632,1.931249961,1.930999959,1.93083329,1.933571398,1.938124977,1.94388887,1.948499984,1.555000007,1.567500025,1.575000028,1.581250027,1.583000028,1.584166696,1.59214288,18.29298973,23,13.7788496,16.7922039,2.924999952,1.675999999,2.859999895,1.407999992,1.912999988,1.718000054,3.5,2.08100009
France,2001,7,1.854485631,17.33971977,1.954999983,1.946249977,1.942999971,1.9408333,1.939285679,1.940624975,1.94388887,1.948499984,1.529999971,1.542499989,1.555000007,1.563750014,1.571000016,1.574166685,1.576428592,17.36279106,24,13.81666851,16.87452888,2.875999928,1.69599998,2.880000114,1.406000018,2.015000105,1.766000032,3.549999952,2.390000105
France,2002,7,1.026496887,18.1398201,1.981666664,1.966249987,1.956999981,1.952499976,1.949285686,1.946874969,1.9472222,1.949499983,1.5,1.514999986,1.528333326,1.541250005,1.551000011,1.55916668,1.563571445,17.33971977,25,14.38101959,17.15896416,2.875999928,1.77699995,3.019999981,1.628000021,2.095999956,1.774000049,3.789999962,2.673000097
France,2003,7,1.087535501,18.41182709,1.99666667,1.986249998,1.97299999,1.964166651,1.959285694,1.955624975,1.95277775,1.95249998,1.49000001,1.495000005,1.50666666,1.518749997,1.531000006,1.540833344,1.549285727,18.1398201,26,14.80842781,17.38712883,2.923000097,1.800999999,3.150000095,1.800999999,2.075999975,1.725000024,3.910000086,2.687000036
France,2004,7,2.470486164,18.37433434,1.99666667,1.995000005,1.987,1.975833327,1.967857131,1.963124983,1.959444424,1.956499976,1.49000001,1.49000001,1.49333334,1.502499998,1.513,1.524166673,1.533571439,18.41182709,27,14.71374416,17.40543938,2.950999975,1.797000051,3.059999943,1.774999976,2.145999908,1.636999965,4.010000229,2.437999964
Germany,1980,8,1.40838635,12.77720261,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,NA,1,5.934314728,11.28523064,2.012000084,2.040999889,1.970000029,0.488999993,2.082000017,1.891000032,3.829999924,2.227999926
Germany,1981,8,0.529828191,13.41272068,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,12.77720261,2,5.585660934,12.90234661,2.058000088,2.023999929,1.75,0.800999999,2.155999899,1.595000029,3.49000001,2.105000019
Germany,1982,8,-0.395463765,13.31914043,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,13.41272068,3,9.528894424,11.90629196,1.838999987,1.98300004,1.799999952,1.059000015,2.066999912,1.437000036,3.039999962,1.649999976
Germany,1983,8,1.572374225,12.94451427,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,13.31914043,4,8.309224129,9.593856812,1.66900003,1.894000053,1.049999952,1.167000055,2.098999977,1.363000035,2.50999999,1.338999987
Germany,1984,8,2.823405981,12.68695259,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,12.94451427,5,6.204469204,8.936645508,1.56099999,1.861999989,0.670000017,1.001000047,2.055000067,1.27699995,2.059999943,1.034999967
Germany,1985,8,2.327636957,13.14459324,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.690000057,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,1.700000048,12.68695259,6,8.135024071,9.786569595,1.486999989,1.812000036,1.799999952,0.943000019,1.97300005,1.254999995,1.559999943,0.832000017
Germany,1986,8,2.287331581,13.22789669,1.703333378,1.700000048,1.69800005,1.696666718,1.695714337,1.695714337,1.695714337,1.695714337,1.669999957,1.685000002,1.690000017,1.692500025,1.69400003,1.695000033,1.69571432,13.14459324,7,6.204469204,10.17364693,1.511999965,1.766000032,1.820000052,0.874000013,2.207999945,1.309999943,1.529999971,0.749000013
Germany,1987,8,1.402677655,13.45994377,1.723333359,1.715000033,1.710000038,1.706666708,1.704285758,1.702500045,1.702500045,1.702500045,1.669999957,1.669999957,1.679999987,1.685000002,1.688000011,1.690000017,1.691428593,13.22789669,8,6.790399551,8.981578827,1.557999969,1.786000013,1.940000057,0.910000026,2.563999891,1.371000051,1.570000052,0.871999979
Germany,1988,8,3.707013845,13.52002716,1.730000019,1.720000029,1.714000034,1.710000038,1.707142898,1.705000043,1.703333378,1.703333378,1.679999948,1.674999952,1.673333287,1.679999977,1.683999991,1.686666667,1.688571436,13.45994377,9,6.670042515,10.27237129,1.514999986,1.756999969,1.99000001,0.890999973,2.677999973,1.427000046,1.529999971,0.927999973
Germany,1989,8,3.896375179,12.71710396,1.74333334,1.74000001,1.730000019,1.723333359,1.718571459,1.715000033,1.712222258,1.710000038,1.649999976,1.664999962,1.666666627,1.667499959,1.673999977,1.678333322,1.681428569,13.52002716,10,6.670042515,12.82737064,1.452000022,1.68900001,1.820000052,0.783999979,NA,NA,NA,NA
Germany,1990,8,5.255253315,12.64182186,1.713333329,1.722499996,1.724000001,1.718333344,1.714285731,1.711250022,1.708888915,1.707000029,1.620000005,1.63499999,1.649999976,1.654999971,1.657999969,1.664999982,1.669999991,12.71710396,11,9.598635674,12.71814156,1.827999949,1.947000027,1.74000001,0.824000001,2.348999977,6.110000134,3.440000057,1.52699995
Germany,1991,8,5.108090401,14.00879955,1.716666659,1.715000004,1.722000003,1.723333339,1.718571442,1.715000018,1.712222245,1.710000026,1.610000014,1.61500001,1.626666665,1.639999986,1.64599998,1.649999976,1.657142844,12.64182186,12,12.51964378,15.53305817,2.118000031,1.998000026,2.809999943,1.277999997,2.279000044,5.974999905,3.880000114,2.131999969
Germany,1992,8,2.226008892,15.62340832,1.696666678,1.715000004,1.71400001,1.720000009,1.721428582,1.717500016,1.714444465,1.712000024,1.649999976,1.629999995,1.626666665,1.632499993,1.641999984,1.646666646,1.649999976,14.00879955,13,10.99652481,14.66080761,2.186000109,1.960000038,3.299999952,1.38499999,2.275000095,6.019000053,4.019999981,2.980000019
Germany,1993,8,-0.802338123,16.02175903,1.710000038,1.69750002,1.712000012,1.711666683,1.717142871,1.718750015,1.715555575,1.713000023,1.620000005,1.63499999,1.626666665,1.625,1.629999995,1.638333321,1.642857126,15.62340832,14,11.18298721,15.77770233,2.191999912,2.049000025,3.779999971,1.819000006,2.203000069,5.730999947,3.670000076,3.614000082
Germany,1994,8,2.657256365,15.96079636,1.726666689,1.725000024,1.712000012,1.721666674,1.720000012,1.72375001,1.724444456,1.721000016,1.600000024,1.610000014,1.623333335,1.620000005,1.620000005,1.625,1.632857135,16.02175903,15,10.74231434,17.55496979,2.086999893,2.088000059,3.529999971,1.735000014,2.095999956,5.510000229,4.019999981,3.447999954
Germany,1995,8,1.890611887,16.12310791,1.736666679,1.730000019,1.728000021,1.716666679,1.724285722,1.722500011,1.725555566,1.726000011,1.570000052,1.585000038,1.596666694,1.610000014,1.610000014,1.611666679,1.617142865,15.96079636,16,11.36322498,17.18081093,2.063999891,2.259000063,3.410000086,1.523000002,2.010999918,5.164000034,4.260000229,3.111000061
Germany,1996,8,0.993900597,16.52787399,1.766666651,1.75,1.742000008,1.738333344,1.727142862,1.732500002,1.730000006,1.732000005,1.559999943,1.564999998,1.576666673,1.587500006,1.6,1.601666669,1.604285717,16.12310791,17,11.60996056,17.93705177,1.993000031,2.345999956,3.660000086,1.616000056,1.875,5.081999779,4.03000021,2.882999897
Germany,1997,8,1.804395676,15.92494583,1.783333341,1.780000001,1.76400001,1.755000015,1.750000017,1.738750011,1.74222223,1.73900001,1.600000024,1.579999983,1.576666673,1.582500011,1.59000001,1.600000004,1.601428577,16.52787399,18,11.38585377,17.96577644,2.038000107,2.213000059,3.50999999,1.562999964,1.575000048,5.183000088,4.019999981,2.858999968
Germany,1998,8,2.030229568,15.65679741,1.813333352,1.795000017,1.79000001,1.775000016,1.765714305,1.76000002,1.748888903,1.751000011,1.559999943,1.579999983,1.573333303,1.57249999,1.577999997,1.584999998,1.59428571,15.92494583,19,11.26422691,17.70600891,2.029000044,2.178999901,3.359999895,1.432000041,1.54400003,5.169000149,3.859999895,2.709000111
Germany,1999,8,2.011271238,15.60828495,1.830000043,1.820000023,1.80400002,1.798333347,1.784285733,1.775000021,1.768888911,1.758000016,1.620000005,1.589999974,1.593333324,1.584999979,1.581999993,1.584999998,1.589999999,15.65679741,20,11.27014637,17.9318409,2.069999933,2.165999889,3.329999924,1.368000031,1.590000033,5.013999939,3.630000114,2.506999969
Germany,2000,8,3.20963192,15.42826462,1.840000033,1.835000038,1.826000023,1.811666687,1.805714301,1.792500019,1.783333355,1.777000022,1.659999967,1.639999986,1.613333305,1.609999985,1.599999976,1.594999989,1.59571428,15.60828495,21,11.31874657,17.42931747,2.048000097,2.135999918,3.049999952,1.309999943,1.562999964,5.945000172,3.470000029,2.359999895
Germany,2001,8,1.240242481,15.44030476,1.843333364,1.840000033,1.836000037,1.828333358,1.815714308,1.810000017,1.797777798,1.789000022,1.590000033,1.625,1.623333335,1.607499987,1.605999994,1.598333319,1.59428571,15.42826462,22,11.36046028,17.55496979,2.003000021,2.125999928,3.059999943,1.338999987,1.501000047,5.860000134,3.420000076,2.298000097
Germany,2002,8,0,15.86791229,1.836666703,1.837500036,1.836000037,1.833333373,1.827142886,1.816250026,1.811111132,1.800000024,1.730000019,1.660000026,1.660000006,1.650000006,1.631999993,1.626666665,1.617142848,15.44030476,23,11.50971603,18.00148392,2.066999912,2.142999887,3.289999962,1.488999963,1.414000034,5.803999901,3.640000105,2.417000055
Germany,2003,8,-0.187732264,16.0709343,1.820000013,1.827500015,1.830000019,1.830000023,1.828571456,1.823750019,1.814444462,1.810000014,1.690000057,1.710000038,1.670000037,1.667500019,1.658000016,1.641666671,1.635714293,15.86791229,24,11.68021011,18.40956116,2.078000069,2.128000021,3.369999886,1.661999941,1.394999981,5.605000019,3.970000029,2.673000097
Germany,2004,8,1.246545315,15.44309235,1.813333352,1.820000023,1.826000023,1.828333358,1.828571456,1.82750003,1.823333356,1.815000021,1.75,1.720000029,1.723333359,1.690000027,1.684000015,1.673333347,1.657142861,16.0709343,25,11.29607773,18.09219551,2.039000034,2.045000076,3.309999943,1.725999951,1.274000049,4.907999992,4.090000153,2.76699996
Ireland,1980,9,3.079269409,12.20293427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.037951946,11.28242397,1.050999999,2.295000076,2.829999924,1.38499999,1.241999984,4.703999996,3.880000114,2.653000116
Ireland,1981,9,3.325323343,12.15624237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.20293427,2,6.533237934,7.026600838,1.13499999,2.334000111,1.639999986,0.324999988,1.164000034,4.309000015,4.269999981,2.599999905
Ireland,1982,9,2.283334017,12.54099083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.15624237,3,9.208745003,10.35885429,1.414000034,2.506999969,1.649999976,1.110999942,1.16900003,3.963999987,4.019999981,2.239000082
Ireland,1983,9,-0.244236425,12.6002512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54099083,4,5.244142056,16.13313103,1.442999959,2.500999928,0.980000019,0.551999986,1.409999967,3.803999901,3.519999981,1.723999977
Ireland,1984,9,4.354517937,12.18059158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6002512,5,9.917221069,10.65257835,1.401000023,2.457999945,3.269999981,0,1.338999987,3.73300004,3.190000057,1.406000018
Ireland,1985,9,3.085618258,16.62918091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.18059158,6,11.00239849,17.42931747,1.376000047,2.54399991,4.269999981,3.244999886,1.379999995,3.632999897,2.829999924,1.179999948
Ireland,1986,9,-0.428526521,16.75376511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.62918091,7,11.99812126,17.96577644,1.523000002,2.584000111,4.360000134,3.25999999,1.373000026,3.611999989,2.75999999,1.156000018
Ireland,1987,9,4.663067341,16.04545784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.75376511,8,11.00239849,20.15399742,1.541000009,2.448999882,4.210000038,3.115999937,1.524999976,3.59100008,2.900000095,1.266000032
Ireland,1988,9,5.217625618,14.93326092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.04545784,9,5.797391415,15.25517464,1.447999954,2.181999922,3.930000067,2.828999996,1.621999979,3.641000032,3.079999924,1.495000005
Ireland,1989,9,5.813885212,13.60146236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.93326092,10,5.585660934,14.16062737,1.338000059,1.978000045,3.539999962,2.542000055,NA,NA,NA,NA
Ireland,1990,9,8.466549873,11.6895752,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,13.60146236,11,12.38262844,16.67089081,1.912999988,1.718000054,3.5,2.08100009,1.781999946,3.355000019,2.200000048,0.351000011
Ireland,1991,9,1.92952323,12.36963463,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,11.6895752,12,10.97903728,17.18081093,2.015000105,1.766000032,3.549999952,2.390000105,1.850000024,3.421999931,1.049999952,0.469999999
Ireland,1992,9,3.343367338,13.08797359,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,12.36963463,13,11.62765312,14.59503078,2.095999956,1.774000049,3.789999962,2.673000097,0.828999996,1.052000046,0.810000002,0.379000008
Ireland,1993,9,2.692500353,13.15891647,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,13.08797359,14,11.63397694,15.42510128,2.075999975,1.725000024,3.910000086,2.687000036,0.765999973,2.642999887,0.699999988,0.368999988
Ireland,1994,9,5.755846024,12.97665882,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,13.15891647,15,12.68534851,15.3167057,2.145999908,1.636999965,4.010000229,2.437999964,2.397000074,4.260000229,0.889999986,0.546999991
Ireland,1995,9,9.634394646,12.80500126,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,1.970000029,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,2.059999943,12.97665882,16,10.63154125,10.64146328,2.082000017,1.891000032,3.829999924,2.227999926,2.58100009,4.282000065,1.75999999,0.989000022
Ireland,1996,9,8.141758919,12.18277931,1.975555579,1.974166691,1.973333359,1.972777804,1.972380979,1.972380979,1.972380979,1.972380979,2.023333311,2.041666627,2.047777732,2.050833285,2.052666616,2.053888837,2.054761853,12.80500126,17,10.25678539,10.24250412,2.155999899,1.595000029,3.49000001,2.105000019,2.688999891,4.625999928,1.99000001,1.042000055
Ireland,1997,9,11.49729061,11.56978893,1.986666679,1.982500017,1.980000019,1.978333354,1.977142879,1.976250023,1.976250023,1.976250023,1.986666679,2.004999995,2.023333311,2.032499969,2.037999964,2.041666627,2.044285672,12.18277931,18,9.997567177,10.33476257,2.066999912,1.437000036,3.039999962,1.649999976,3.030999899,4.925000191,2.039999962,1.082000017
Ireland,1998,9,8.430506706,10.80317402,2.00333333,1.995000005,1.99000001,1.986666679,1.984285729,1.982500017,1.981111129,1.981111129,1.950000048,1.968333364,1.986666679,2.004999995,2.015999985,2.023333311,2.028571401,11.56978893,19,9.745243073,9.255065918,2.098999977,1.363000035,2.50999999,1.338999987,3.349999905,4.860000134,2.369999886,1.309999943
Ireland,1999,9,10.72522068,11.42960644,2.003333317,1.999166658,1.993333332,1.989444448,1.986666674,1.984583343,1.982962975,1.98166668,1.866666714,1.908333381,1.93444448,1.956666688,1.977333339,1.991111106,2.000952369,10.80317402,20,9.600627899,8.123930931,2.055000067,1.27699995,2.059999943,1.034999967,3.436000109,4.743999958,2.529999971,1.386000037
Ireland,2000,9,9.236867905,11.00261688,1.98666664,1.990833312,1.989999986,1.98666666,1.984285712,1.982500002,1.981111116,1.980000007,1.783333381,1.825000048,1.866666714,1.896666706,1.922000027,1.945000013,1.961428574,11.42960644,21,9.342593193,7.322679996,1.97300005,1.254999995,1.559999943,0.832000017,3.551000118,4.565999985,2.549999952,1.243999958
Ireland,2001,9,5.79331398,11.71822643,1.953333298,1.969999969,1.976666641,1.978333314,1.977142845,1.976249993,1.975555552,1.975,1.700000048,1.741666714,1.783333381,1.825000048,1.857333374,1.88500003,1.910000018,11.00261688,22,9.918214798,7.857983112,2.207999945,1.309999943,1.529999971,0.749000013,3.476999998,4.556000233,2.279999971,1.075000048
Ireland,2002,9,6.429737091,12.5439043,1.943333295,1.954166631,1.967333301,1.973333306,1.975238073,1.974583318,1.974074063,1.97366666,1.773333351,1.736666699,1.75222226,1.780833373,1.814666708,1.84333337,1.869047647,11.71822643,23,10.41838264,8.255336761,2.563999891,1.371000051,1.570000052,0.871999979,3.394000053,4.568999767,1.909999967,0.887000024
Ireland,2003,9,4.514158249,12.92517185,1.956666629,1.955833296,1.961999965,1.971666634,1.976190448,1.977499977,1.976666649,1.975999987,1.846666654,1.810000002,1.773333351,1.775833358,1.79400003,1.820000033,1.843809554,12.5439043,24,10.66814137,8.271493912,2.677999973,1.427000046,1.529999971,0.927999973,3.263999939,4.540999889,1.49000001,0.68599999
Ireland,2004,9,4.703930378,13.26463318,1.9933333,1.974999964,1.970666631,1.973333299,1.979999968,1.982916638,1.983333309,1.981999981,1.919999957,1.883333306,1.846666654,1.810000002,1.804666678,1.815000017,1.834285736,12.92517185,25,10.82306194,8.502400398,2.665999889,1.486999989,1.49000001,0.967000008,3.440999985,4.916999817,1.230000019,0.499000013
Netherlands,1980,12,1.683028817,18.68714714,1.616666675,1.616666675,1.616666675,1.616666675,1.616666675,1.616666675,1.616666675,1.616666675,1.590000033,1.595000029,1.590000033,1.590000033,1.590000033,1.590000033,1.590000033,NA,1,13.65234566,12.46527767,2.348999977,6.110000134,3.440000057,1.52699995,1.402999997,2.344000101,1.74000001,1.072999954
Netherlands,1981,12,-0.513998091,19.47192574,1.606666684,1.612500012,1.612500012,1.612500012,1.612500012,1.612500012,1.612500012,1.612500012,1.580000043,1.585000038,1.590000033,1.587500036,1.587500036,1.587500036,1.587500036,18.68714714,2,12.73116398,10.31993294,2.279000044,5.974999905,3.880000114,2.131999969,1.404000044,2.391000032,1.480000019,0.731000006
Netherlands,1982,12,-1.283009529,20.74777222,1.603333354,1.605000019,1.610000014,1.610000014,1.610000014,1.610000014,1.610000014,1.610000014,1.580000043,1.580000043,1.583333373,1.587500036,1.586000037,1.586000037,1.586000037,19.47192574,3,12.86004353,17.73513412,2.275000095,6.019000053,4.019999981,2.980000019,1.368999958,2.365999937,1.00999999,0.507000029
Netherlands,1983,12,1.757736087,21.08742142,1.596666694,1.600000024,1.602000022,1.606666684,1.606666684,1.606666684,1.606666684,1.606666684,1.539999962,1.560000002,1.566666683,1.57250002,1.578000021,1.578333358,1.578333358,20.74777222,4,11.38960552,13.12054443,2.203000069,5.730999947,3.670000076,3.614000082,1.378999949,2.489000082,0.899999976,0.448000014
Netherlands,1984,12,3.119493246,20.1936264,1.593333364,1.595000029,1.598000026,1.600000024,1.604285734,1.604285734,1.604285734,1.604285734,1.50999999,1.524999976,1.543333332,1.55250001,1.560000014,1.566666683,1.568571448,21.08742142,5,12.86004353,17.25027466,2.095999956,5.510000229,4.019999981,3.447999954,1.460000038,2.642999887,1.25,0.717999995
Netherlands,1985,12,2.656003952,19.403862,1.593333364,1.595000029,1.596000028,1.598333359,1.600000024,1.60375002,1.60375002,1.60375002,1.519999981,1.514999986,1.523333311,1.537499994,1.546000004,1.553333342,1.560000011,20.1936264,6,11.65733337,15.55090141,2.010999918,5.164000034,4.260000229,3.111000061,1.483999968,2.798000097,1.629999995,1.036999941
Netherlands,1986,12,3.125289679,18.73737335,1.603333354,1.600000024,1.600000024,1.600000024,1.601428594,1.602500021,1.605555574,1.605555574,1.549999952,1.534999967,1.526666641,1.529999971,1.539999986,1.546666662,1.552857144,19.403862,7,13.089324,17.9569149,1.875,5.081999779,4.03000021,2.882999897,NA,NA,NA,NA
Netherlands,1987,12,1.850478649,18.64174271,1.620000005,1.612500012,1.608000016,1.606666684,1.605714304,1.606250018,1.606666684,1.609000015,1.549999952,1.549999952,1.539999962,1.532499969,1.533999968,1.541666647,1.547142846,18.73737335,8,15.56068134,17.73513412,1.575000048,5.183000088,4.019999981,2.858999968,2.177999973,0.94599998,1.75,1.149999976
Netherlands,1988,12,3.441403389,18.38924599,1.633333325,1.625,1.618000007,1.613333344,1.611428584,1.610000014,1.610000014,1.610000014,1.539999962,1.544999957,1.546666622,1.539999962,1.533999968,1.534999967,1.541428549,18.64174271,9,14.10096264,17.58040428,1.54400003,5.169000149,3.859999895,2.709000111,2.27699995,1.01699996,3.460000038,1.58099997
Netherlands,1989,12,4.420003414,18.14885521,1.646666646,1.639999986,1.631999993,1.625,1.620000005,1.617500007,1.615555565,1.61500001,1.559999943,1.549999952,1.549999952,1.549999952,1.543999958,1.538333297,1.538571392,18.38924599,10,13.22046947,15.599617,1.590000033,5.013999939,3.630000114,2.506999969,2.276000023,1.083999991,2.980000019,1.871999979
Netherlands,1990,12,4.183206081,19.22753525,1.653333306,1.649999976,1.643999982,1.636666656,1.629999995,1.625,1.622222225,1.620000005,1.570000052,1.564999998,1.556666652,1.554999977,1.553999972,1.548333307,1.542857119,18.14885521,11,11.38292408,8.767199516,1.562999964,5.945000172,3.470000029,2.359999895,2.220000029,1.315999985,1.049999952,1.947000027
Netherlands,1991,12,2.43927145,19.28900719,1.659999967,1.654999971,1.651999974,1.646666646,1.639999986,1.633749992,1.628888885,1.625999999,1.570000052,1.570000052,1.566666683,1.560000002,1.557999992,1.556666652,1.551428556,19.22753525,12,12.3460722,14.16682816,1.501000047,5.860000134,3.420000076,2.298000097,2.193000078,1.368999958,3.809999943,1.952999949
Netherlands,1992,12,1.70590651,19.81993103,1.659999967,1.659999967,1.65599997,1.653333306,1.648571406,1.642499983,1.636666656,1.631999993,1.570000052,1.570000052,1.570000052,1.567500025,1.562000012,1.560000002,1.558571424,19.28900719,13,14.6286211,15.68809414,1.414000034,5.803999901,3.640000105,2.417000055,2.137000084,1.386000037,1.899999976,1.927999973
Netherlands,1993,12,1.257656455,20.00226402,1.656666636,1.657499969,1.657999969,1.654999971,1.652857116,1.648749977,1.643333316,1.637999988,1.570000052,1.570000052,1.570000052,1.570000052,1.568000031,1.563333352,1.561428581,19.81993103,14,11.71496868,20.13720894,1.394999981,5.605000019,3.970000029,2.673000097,2.048000097,1.518000007,1.960000038,1.812999964
Netherlands,1994,12,2.961063147,18.96862221,1.659999967,1.659999967,1.659999967,1.659999967,1.657142826,1.654999971,1.651111086,1.64599998,1.539999962,1.555000007,1.560000022,1.56250003,1.564000034,1.563333352,1.560000011,20.00226402,15,10.96751118,15.55090141,1.274000049,4.907999992,4.090000153,2.76699996,1.93900001,1.536000013,1.659999967,1.452000022
Netherlands,1995,12,3.116266727,18.26755714,1.659999967,1.659999967,1.659999967,1.659999967,1.659999967,1.657499969,1.655555526,1.651999974,1.559999943,1.549999952,1.556666652,1.560000002,1.562000012,1.563333352,1.562857151,18.96862221,16,13.07157993,14.11118889,1.241999984,4.703999996,3.880000114,2.653000116,1.914999962,1.536000013,1.25,1.018000007
Netherlands,1996,12,3.406306267,17.12168312,1.679999987,1.672499985,1.669999981,1.668333312,1.667142834,1.666249976,1.66333331,1.660999978,1.620000005,1.589999974,1.573333303,1.57249999,1.572000003,1.571666678,1.571428588,18.26755714,17,12.49445057,13.5825901,1.164000034,4.309000015,4.269999981,2.599999905,1.855000019,1.549999952,0.980000019,0.759000003
Netherlands,1997,12,4.27843523,16.30000687,1.693333348,1.6875,1.679999995,1.676666657,1.674285701,1.672499985,1.671111094,1.667999983,1.620000005,1.620000005,1.599999984,1.584999979,1.581999993,1.580000003,1.578571439,17.12168312,18,12.33477688,12.58948708,1.16900003,3.963999987,4.019999981,2.239000082,1.751999974,2.000999928,1,0.657999992
Netherlands,1998,12,3.923520803,15.74535847,1.713333368,1.700000018,1.694000006,1.686666667,1.682857139,1.679999992,1.677777767,1.675999987,1.639999986,1.629999995,1.626666665,1.609999985,1.59599998,1.591666659,1.588571429,16.30000687,19,12.34304237,11.71914387,1.409999967,3.803999901,3.519999981,1.723999977,1.894999981,2.165999889,1.24000001,0.987999976
Netherlands,1999,12,4.684485912,15.03958607,1.720000029,1.717500031,1.706000018,1.700000008,1.692857146,1.688749999,1.685555551,1.682999992,1.659999967,1.649999976,1.639999986,1.63499999,1.619999981,1.606666644,1.60142856,15.74535847,20,12.26126957,11.07497978,1.338999987,3.73300004,3.190000057,1.406000018,2.073999882,2.367000103,1.450000048,1.151000023
Netherlands,2000,12,3.940932035,14.52090263,1.730000019,1.725000024,1.722000027,1.711666683,1.705714294,1.698750004,1.694444444,1.690999997,1.659999967,1.659999967,1.653333306,1.644999981,1.639999986,1.626666645,1.61428569,15.03958607,21,12.32812786,10.42395401,1.379999995,3.632999897,2.829999924,1.179999948,2.138999939,2.618999958,1.419999957,1.121000051
Netherlands,2001,12,1.925782323,14.56719208,1.74000001,1.735000014,1.730000019,1.726666689,1.717142871,1.711250007,1.704444448,1.7,1.659999967,1.659999967,1.659999967,1.654999971,1.647999978,1.643333316,1.631428548,14.52090263,22,12.62241077,10.2766037,1.373000026,3.611999989,2.75999999,1.156000018,2.14199996,2.618999958,1.220000029,0.930999994
